tag_id,r_id,time,row_id
052*125*568,5,17/04/17 12:46,3832731
840*122*030,1,17/04/17 12:46,3832732
840*122*030,1,17/04/17 12:46,3832733
034*330*827,5,17/04/17 12:46,3832734
024*787*013,2,17/04/17 12:46,3832735
024*787*013,2,17/04/17 12:46,3832736
840*122*030,0,17/04/17 12:46,3832737
034*537*041,5,17/04/17 12:46,3832738
840*122*030,0,17/04/17 12:47,3832739
024*787*013,2,17/04/17 12:47,3832740
037*099*377,4,17/04/17 12:47,3832741
034*537*041,1,17/04/17 12:47,3832742
034*537*041,1,17/04/17 12:47,3832743
024*787*013,2,17/04/17 12:47,3832744
024*787*013,2,17/04/17 12:47,3832745
052*125*568,1,17/04/17 12:47,3832746
024*787*013,2,17/04/17 12:47,3832747
840*120*383,2,17/04/17 12:48,3832748
840*120*383,2,17/04/17 12:48,3832749
034*537*041,5,17/04/17 12:48,3832750
840*120*383,2,17/04/17 12:48,3832751
037*099*377,4,17/04/17 12:48,3832752
840*122*058,6,17/04/17 12:48,3832753
052*125*568,1,17/04/17 12:48,3832754
840*122*058,3,17/04/17 12:48,3832755
052*125*568,1,17/04/17 12:48,3832756
034*330*827,1,17/04/17 12:49,3832757
052*125*568,1,17/04/17 12:49,3832758
109*267*612,0,17/04/17 12:49,3832759
109*267*612,0,17/04/17 12:49,3832760
109*267*612,0,17/04/17 12:49,3832761
109*267*612,0,17/04/17 12:49,3832762
840*120*383,2,17/04/17 12:49,3832763
037*099*377,4,17/04/17 12:49,3832764
840*120*383,2,17/04/17 12:49,3832765
109*267*612,1,17/04/17 12:49,3832766
840*120*383,2,17/04/17 12:49,3832767
037*099*377,4,17/04/17 12:49,3832768
037*099*377,4,17/04/17 12:49,3832769
109*267*612,1,17/04/17 12:49,3832770
840*120*383,2,17/04/17 12:49,3832771
109*267*612,1,17/04/17 12:49,3832772
840*120*383,2,17/04/17 12:49,3832773
037*099*377,4,17/04/17 12:49,3832774
840*120*383,2,17/04/17 12:49,3832775
840*120*383,2,17/04/17 12:49,3832776
109*267*612,6,17/04/17 12:50,3832777
109*267*612,3,17/04/17 12:50,3832778
109*267*612,4,17/04/17 12:50,3832779
037*099*377,4,17/04/17 12:50,3832780
109*267*612,4,17/04/17 12:50,3832781
037*099*377,4,17/04/17 12:50,3832782
109*267*612,4,17/04/17 12:50,3832783
037*099*377,4,17/04/17 12:50,3832784
037*099*377,4,17/04/17 12:50,3832785
840*121*058,4,17/04/17 12:50,3832786
037*099*377,4,17/04/17 12:50,3832787
840*121*058,4,17/04/17 12:50,3832788
037*099*377,4,17/04/17 12:50,3832789
840*121*058,4,17/04/17 12:50,3832790
037*099*377,4,17/04/17 12:50,3832791
840*121*058,4,17/04/17 12:50,3832792
037*099*377,4,17/04/17 12:51,3832793
840*122*058,4,17/04/17 12:51,3832794
037*099*377,4,17/04/17 12:51,3832795
034*330*827,1,17/04/17 12:51,3832796
037*099*377,4,17/04/17 12:51,3832797
034*330*827,1,17/04/17 12:51,3832798
109*267*612,4,17/04/17 12:51,3832799
109*267*612,4,17/04/17 12:51,3832800
840*121*058,4,17/04/17 12:52,3832801
109*267*612,4,17/04/17 12:52,3832802
840*122*030,1,17/04/17 12:52,3832803
840*122*030,5,17/04/17 12:52,3832804
034*330*827,5,17/04/17 12:52,3832805
109*267*612,4,17/04/17 12:52,3832806
109*267*612,4,17/04/17 12:52,3832807
109*267*612,4,17/04/17 12:53,3832808
034*330*827,4,17/04/17 12:53,3832809
024*787*013,2,17/04/17 12:53,3832810
024*787*013,2,17/04/17 12:53,3832811
024*787*013,2,17/04/17 12:53,3832812
109*267*612,3,17/04/17 12:53,3832813
109*267*612,6,17/04/17 12:53,3832814
034*330*827,4,17/04/17 12:53,3832815
109*267*612,5,17/04/17 12:53,3832816
109*267*612,5,17/04/17 12:53,3832817
109*267*612,5,17/04/17 12:54,3832818
034*330*827,5,17/04/17 12:54,3832819
037*099*377,3,17/04/17 12:54,3832820
037*099*377,6,17/04/17 12:54,3832821
024*787*013,2,17/04/17 12:54,3832822
037*099*377,1,17/04/17 12:54,3832823
024*787*013,2,17/04/17 12:55,3832824
037*099*377,1,17/04/17 12:55,3832825
024*787*013,2,17/04/17 12:55,3832826
024*787*013,2,17/04/17 12:55,3832827
024*787*013,6,17/04/17 12:55,3832828
109*267*612,5,17/04/17 12:56,3832829
024*787*013,5,17/04/17 12:56,3832830
109*267*612,5,17/04/17 12:56,3832831
024*787*013,4,17/04/17 12:56,3832832
109*267*612,5,17/04/17 12:56,3832833
024*787*013,4,17/04/17 12:56,3832834
109*267*612,5,17/04/17 12:56,3832835
109*267*612,5,17/04/17 12:56,3832836
109*267*612,5,17/04/17 12:56,3832837
109*267*612,5,17/04/17 12:56,3832838
109*267*612,5,17/04/17 12:57,3832839
024*787*013,4,17/04/17 12:57,3832840
109*267*612,5,17/04/17 12:57,3832841
024*787*013,4,17/04/17 12:57,3832842
109*267*612,5,17/04/17 12:57,3832843
024*787*013,4,17/04/17 12:57,3832844
109*267*612,5,17/04/17 12:57,3832845
109*267*612,5,17/04/17 12:57,3832846
024*787*013,4,17/04/17 12:57,3832847
109*267*612,5,17/04/17 12:57,3832848
024*787*013,4,17/04/17 12:57,3832849
109*267*612,5,17/04/17 12:57,3832850
024*787*013,4,17/04/17 12:57,3832851
109*267*612,5,17/04/17 12:57,3832852
024*787*013,4,17/04/17 12:57,3832853
024*787*013,4,17/04/17 12:57,3832854
024*787*013,4,17/04/17 12:57,3832855
024*787*013,4,17/04/17 12:58,3832856
024*787*013,4,17/04/17 12:58,3832857
109*267*612,5,17/04/17 12:58,3832858
024*787*013,4,17/04/17 12:58,3832859
037*099*377,1,17/04/17 12:58,3832860
109*267*612,5,17/04/17 12:58,3832861
109*267*612,5,17/04/17 12:58,3832862
109*267*612,5,17/04/17 12:58,3832863
024*787*013,4,17/04/17 12:58,3832864
024*787*013,4,17/04/17 12:58,3832865
109*267*612,5,17/04/17 12:58,3832866
109*267*612,5,17/04/17 12:58,3832867
109*267*612,5,17/04/17 12:58,3832868
024*787*013,4,17/04/17 12:58,3832869
024*787*013,4,17/04/17 12:58,3832870
109*267*612,5,17/04/17 12:58,3832871
109*267*612,5,17/04/17 12:58,3832872
024*787*013,4,17/04/17 12:58,3832873
109*267*612,5,17/04/17 12:58,3832874
109*267*612,5,17/04/17 12:58,3832875
109*267*612,5,17/04/17 12:58,3832876
034*330*827,6,17/04/17 12:58,3832877
109*267*612,5,17/04/17 12:58,3832878
024*787*013,4,17/04/17 12:59,3832879
109*267*612,5,17/04/17 12:59,3832880
109*267*612,5,17/04/17 12:59,3832881
034*330*827,5,17/04/17 12:59,3832882
034*330*827,5,17/04/17 12:59,3832883
034*330*827,5,17/04/17 12:59,3832884
024*787*013,4,17/04/17 12:59,3832885
034*330*827,5,17/04/17 12:59,3832886
034*330*827,5,17/04/17 12:59,3832887
024*787*013,4,17/04/17 12:59,3832888
034*330*827,5,17/04/17 12:59,3832889
034*330*827,5,17/04/17 12:59,3832890
034*537*041,5,17/04/17 12:59,3832891
109*267*612,5,17/04/17 13:00,3832892
034*537*041,1,17/04/17 13:00,3832893
037*099*377,1,17/04/17 13:00,3832894
034*537*041,1,17/04/17 13:00,3832895
037*099*377,1,17/04/17 13:00,3832896
034*537*041,1,17/04/17 13:00,3832897
109*267*612,5,17/04/17 13:00,3832898
034*537*041,1,17/04/17 13:00,3832899
024*787*013,4,17/04/17 13:00,3832900
052*125*568,2,17/04/17 13:00,3832901
052*125*568,6,17/04/17 13:00,3832902
109*267*612,5,17/04/17 13:00,3832903
024*787*013,4,17/04/17 13:00,3832904
109*267*612,5,17/04/17 13:00,3832905
024*787*013,4,17/04/17 13:00,3832906
109*267*612,5,17/04/17 13:00,3832907
109*267*612,5,17/04/17 13:00,3832908
024*787*013,4,17/04/17 13:00,3832909
109*267*612,5,17/04/17 13:01,3832910
109*267*612,5,17/04/17 13:01,3832911
024*787*013,4,17/04/17 13:01,3832912
034*537*041,1,17/04/17 13:01,3832913
034*537*041,1,17/04/17 13:01,3832914
024*787*013,4,17/04/17 13:01,3832915
034*330*827,1,17/04/17 13:01,3832916
034*537*041,1,17/04/17 13:01,3832917
024*787*013,4,17/04/17 13:01,3832918
052*125*568,6,17/04/17 13:01,3832919
052*125*568,3,17/04/17 13:01,3832920
052*125*568,3,17/04/17 13:01,3832921
052*125*568,6,17/04/17 13:01,3832922
024*787*013,4,17/04/17 13:01,3832923
109*267*612,5,17/04/17 13:01,3832924
024*787*013,4,17/04/17 13:01,3832925
109*267*612,5,17/04/17 13:01,3832926
024*787*013,4,17/04/17 13:01,3832927
037*099*377,1,17/04/17 13:01,3832928
052*125*568,5,17/04/17 13:02,3832929
024*787*013,4,17/04/17 13:02,3832930
052*125*568,5,17/04/17 13:02,3832931
052*125*568,5,17/04/17 13:02,3832932
034*330*827,1,17/04/17 13:02,3832933
052*125*568,5,17/04/17 13:02,3832934
024*787*013,4,17/04/17 13:02,3832935
109*267*612,5,17/04/17 13:02,3832936
052*125*568,5,17/04/17 13:02,3832937
109*267*612,5,17/04/17 13:02,3832938
052*125*568,5,17/04/17 13:02,3832939
109*267*612,5,17/04/17 13:02,3832940
034*537*041,1,17/04/17 13:02,3832941
109*267*612,5,17/04/17 13:02,3832942
034*537*041,1,17/04/17 13:02,3832943
034*537*041,1,17/04/17 13:02,3832944
109*267*612,5,17/04/17 13:02,3832945
037*099*377,1,17/04/17 13:02,3832946
109*267*612,5,17/04/17 13:02,3832947
024*787*013,4,17/04/17 13:02,3832948
024*787*013,4,17/04/17 13:02,3832949
037*099*377,1,17/04/17 13:02,3832950
037*099*377,1,17/04/17 13:02,3832951
840*121*058,3,17/04/17 13:02,3832952
840*121*058,2,17/04/17 13:03,3832953
034*537*041,6,17/04/17 13:03,3832954
109*267*612,5,17/04/17 13:03,3832955
840*121*058,3,17/04/17 13:03,3832956
024*787*013,4,17/04/17 13:03,3832957
034*537*041,2,17/04/17 13:03,3832958
034*537*041,2,17/04/17 13:03,3832959
034*537*041,6,17/04/17 13:03,3832960
034*537*041,5,17/04/17 13:03,3832961
109*267*612,5,17/04/17 13:03,3832962
034*330*827,1,17/04/17 13:03,3832963
034*537*041,5,17/04/17 13:03,3832964
037*099*377,1,17/04/17 13:03,3832965
109*267*612,5,17/04/17 13:03,3832966
840*120*383,5,17/04/17 13:03,3832967
034*537*041,5,17/04/17 13:03,3832968
034*537*041,5,17/04/17 13:03,3832969
024*787*013,4,17/04/17 13:03,3832970
024*787*013,4,17/04/17 13:03,3832971
024*787*013,4,17/04/17 13:03,3832972
034*537*041,5,17/04/17 13:03,3832973
024*787*013,4,17/04/17 13:03,3832974
840*121*058,3,17/04/17 13:04,3832975
840*120*383,4,17/04/17 13:04,3832976
109*267*612,5,17/04/17 13:04,3832977
840*121*058,2,17/04/17 13:04,3832978
024*787*013,4,17/04/17 13:04,3832979
037*099*377,1,17/04/17 13:04,3832980
840*121*058,2,17/04/17 13:04,3832981
037*099*377,1,17/04/17 13:04,3832982
024*787*013,4,17/04/17 13:04,3832983
034*330*827,1,17/04/17 13:04,3832984
037*099*377,1,17/04/17 13:04,3832985
034*330*827,1,17/04/17 13:04,3832986
840*121*058,2,17/04/17 13:04,3832987
840*120*383,4,17/04/17 13:04,3832988
024*787*013,4,17/04/17 13:04,3832989
840*120*383,4,17/04/17 13:04,3832990
024*787*013,4,17/04/17 13:04,3832991
840*121*058,2,17/04/17 13:04,3832992
024*787*013,4,17/04/17 13:04,3832993
109*267*612,5,17/04/17 13:04,3832994
109*267*612,5,17/04/17 13:04,3832995
045*317*375,5,17/04/17 13:04,3832996
109*267*612,5,17/04/17 13:04,3832997
109*267*612,5,17/04/17 13:04,3832998
024*787*013,4,17/04/17 13:04,3832999
045*317*375,1,17/04/17 13:05,3833000
024*787*013,4,17/04/17 13:05,3833001
034*330*827,1,17/04/17 13:05,3833002
109*267*612,5,17/04/17 13:05,3833003
024*787*013,4,17/04/17 13:05,3833004
045*317*375,1,17/04/17 13:05,3833005
109*267*612,5,17/04/17 13:05,3833006
037*099*377,1,17/04/17 13:05,3833007
037*099*377,1,17/04/17 13:05,3833008
109*267*612,5,17/04/17 13:05,3833009
109*267*612,5,17/04/17 13:05,3833010
034*330*827,5,17/04/17 13:05,3833011
109*267*612,5,17/04/17 13:05,3833012
840*121*058,2,17/04/17 13:05,3833013
840*121*058,2,17/04/17 13:05,3833014
109*267*612,5,17/04/17 13:05,3833015
109*267*612,5,17/04/17 13:05,3833016
840*121*058,2,17/04/17 13:05,3833017
037*099*377,1,17/04/17 13:05,3833018
052*125*568,4,17/04/17 13:05,3833019
109*267*612,5,17/04/17 13:05,3833020
037*099*377,1,17/04/17 13:05,3833021
109*267*612,5,17/04/17 13:05,3833022
052*125*568,4,17/04/17 13:05,3833023
052*125*568,4,17/04/17 13:05,3833024
109*267*612,5,17/04/17 13:05,3833025
840*121*058,2,17/04/17 13:05,3833026
052*125*568,4,17/04/17 13:06,3833027
037*099*377,1,17/04/17 13:06,3833028
052*125*568,4,17/04/17 13:06,3833029
052*125*568,4,17/04/17 13:06,3833030
052*125*568,4,17/04/17 13:06,3833031
052*125*568,4,17/04/17 13:06,3833032
052*125*568,4,17/04/17 13:06,3833033
109*267*612,5,17/04/17 13:06,3833034
109*267*612,5,17/04/17 13:06,3833035
109*267*612,5,17/04/17 13:06,3833036
034*330*827,5,17/04/17 13:06,3833037
109*267*612,5,17/04/17 13:06,3833038
840*121*058,2,17/04/17 13:06,3833039
109*267*612,5,17/04/17 13:06,3833040
109*267*612,5,17/04/17 13:07,3833041
840*121*058,2,17/04/17 13:07,3833042
024*787*013,5,17/04/17 13:07,3833043
840*121*058,2,17/04/17 13:07,3833044
109*267*612,5,17/04/17 13:07,3833045
024*787*013,5,17/04/17 13:07,3833046
034*330*827,1,17/04/17 13:07,3833047
109*267*612,5,17/04/17 13:07,3833048
840*121*058,2,17/04/17 13:07,3833049
109*267*612,5,17/04/17 13:07,3833050
840*121*058,2,17/04/17 13:07,3833051
109*267*612,5,17/04/17 13:07,3833052
024*787*013,5,17/04/17 13:07,3833053
109*267*612,5,17/04/17 13:07,3833054
024*787*013,5,17/04/17 13:07,3833055
840*121*058,2,17/04/17 13:07,3833056
109*267*612,5,17/04/17 13:07,3833057
840*121*058,2,17/04/17 13:07,3833058
840*121*058,2,17/04/17 13:07,3833059
109*267*612,5,17/04/17 13:07,3833060
840*121*058,2,17/04/17 13:07,3833061
109*267*612,5,17/04/17 13:08,3833062
109*267*612,5,17/04/17 13:08,3833063
034*330*827,1,17/04/17 13:08,3833064
840*121*058,2,17/04/17 13:08,3833065
034*330*827,1,17/04/17 13:08,3833066
024*787*013,1,17/04/17 13:08,3833067
034*330*827,1,17/04/17 13:08,3833068
024*787*013,1,17/04/17 13:08,3833069
045*317*375,1,17/04/17 13:08,3833070
024*787*013,1,17/04/17 13:08,3833071
045*317*375,5,17/04/17 13:08,3833072
045*317*375,5,17/04/17 13:08,3833073
045*317*375,5,17/04/17 13:08,3833074
045*317*375,5,17/04/17 13:08,3833075
024*787*013,1,17/04/17 13:08,3833076
109*267*612,5,17/04/17 13:09,3833077
109*267*612,5,17/04/17 13:09,3833078
109*267*612,5,17/04/17 13:09,3833079
109*267*612,5,17/04/17 13:09,3833080
109*267*612,5,17/04/17 13:09,3833081
052*125*568,4,17/04/17 13:09,3833082
034*330*827,6,17/04/17 13:09,3833083
024*787*013,1,17/04/17 13:09,3833084
037*099*377,5,17/04/17 13:09,3833085
037*099*377,5,17/04/17 13:09,3833086
034*330*827,1,17/04/17 13:09,3833087
052*125*568,4,17/04/17 13:09,3833088
024*787*013,1,17/04/17 13:09,3833089
037*099*377,5,17/04/17 13:09,3833090
037*099*377,5,17/04/17 13:09,3833091
052*125*568,4,17/04/17 13:09,3833092
052*125*568,4,17/04/17 13:09,3833093
037*099*377,5,17/04/17 13:09,3833094
052*125*568,4,17/04/17 13:09,3833095
052*125*568,4,17/04/17 13:10,3833096
034*330*827,6,17/04/17 13:10,3833097
052*125*568,4,17/04/17 13:10,3833098
034*330*827,6,17/04/17 13:10,3833099
037*099*377,4,17/04/17 13:10,3833100
037*099*377,4,17/04/17 13:10,3833101
045*317*375,5,17/04/17 13:10,3833102
045*317*375,5,17/04/17 13:10,3833103
045*317*375,5,17/04/17 13:10,3833104
034*330*827,5,17/04/17 13:10,3833105
045*317*375,5,17/04/17 13:10,3833106
037*099*377,4,17/04/17 13:10,3833107
024*787*013,1,17/04/17 13:10,3833108
024*787*013,1,17/04/17 13:10,3833109
045*317*375,4,17/04/17 13:11,3833110
037*099*377,4,17/04/17 13:11,3833111
037*099*377,4,17/04/17 13:11,3833112
037*099*377,4,17/04/17 13:11,3833113
045*317*375,4,17/04/17 13:11,3833114
037*099*377,4,17/04/17 13:11,3833115
024*787*013,0,17/04/17 13:11,3833116
052*125*568,5,17/04/17 13:11,3833117
024*787*013,1,17/04/17 13:11,3833118
052*125*568,5,17/04/17 13:11,3833119
024*787*013,1,17/04/17 13:11,3833120
037*099*377,4,17/04/17 13:11,3833121
052*125*568,5,17/04/17 13:11,3833122
052*125*568,5,17/04/17 13:11,3833123
037*099*377,4,17/04/17 13:11,3833124
037*099*377,4,17/04/17 13:11,3833125
052*125*568,5,17/04/17 13:12,3833126
052*125*568,5,17/04/17 13:12,3833127
037*099*377,4,17/04/17 13:12,3833128
037*099*377,4,17/04/17 13:12,3833129
109*267*612,5,17/04/17 13:12,3833130
109*267*612,5,17/04/17 13:12,3833131
037*099*377,4,17/04/17 13:12,3833132
052*125*568,5,17/04/17 13:12,3833133
052*125*568,5,17/04/17 13:12,3833134
037*099*377,4,17/04/17 13:12,3833135
024*787*013,6,17/04/17 13:12,3833136
037*099*377,4,17/04/17 13:12,3833137
034*330*827,5,17/04/17 13:12,3833138
024*787*013,6,17/04/17 13:13,3833139
037*099*377,4,17/04/17 13:13,3833140
037*099*377,4,17/04/17 13:13,3833141
037*099*377,4,17/04/17 13:13,3833142
052*125*568,1,17/04/17 13:13,3833143
109*267*612,5,17/04/17 13:13,3833144
109*267*612,5,17/04/17 13:13,3833145
109*267*612,5,17/04/17 13:13,3833146
109*267*612,5,17/04/17 13:13,3833147
037*099*377,4,17/04/17 13:14,3833148
109*267*612,5,17/04/17 13:14,3833149
840*121*058,1,17/04/17 13:14,3833150
109*267*612,5,17/04/17 13:14,3833151
840*121*058,2,17/04/17 13:14,3833152
840*121*058,3,17/04/17 13:14,3833153
052*125*568,5,17/04/17 13:14,3833154
109*267*612,5,17/04/17 13:15,3833155
109*267*612,5,17/04/17 13:15,3833156
109*267*612,5,17/04/17 13:15,3833157
109*267*612,5,17/04/17 13:16,3833158
037*099*377,4,17/04/17 13:16,3833159
052*125*568,5,17/04/17 13:16,3833160
037*099*377,4,17/04/17 13:16,3833161
052*125*568,5,17/04/17 13:17,3833162
052*125*568,5,17/04/17 13:17,3833163
052*125*568,5,17/04/17 13:17,3833164
037*099*377,4,17/04/17 13:17,3833165
024*787*013,1,17/04/17 13:17,3833166
109*267*612,5,17/04/17 13:17,3833167
109*267*612,5,17/04/17 13:17,3833168
037*099*377,4,17/04/17 13:17,3833169
024*787*013,1,17/04/17 13:17,3833170
052*125*568,5,17/04/17 13:17,3833171
052*125*568,5,17/04/17 13:17,3833172
024*787*013,1,17/04/17 13:17,3833173
109*267*612,5,17/04/17 13:18,3833174
034*330*827,1,17/04/17 13:18,3833175
034*330*827,1,17/04/17 13:18,3833176
037*099*377,4,17/04/17 13:18,3833177
037*099*377,4,17/04/17 13:18,3833178
109*267*612,5,17/04/17 13:18,3833179
109*267*612,5,17/04/17 13:18,3833180
037*099*377,4,17/04/17 13:18,3833181
109*267*612,5,17/04/17 13:18,3833182
109*267*612,5,17/04/17 13:18,3833183
109*267*612,5,17/04/17 13:18,3833184
109*267*612,5,17/04/17 13:18,3833185
109*267*612,5,17/04/17 13:18,3833186
052*125*568,5,17/04/17 13:18,3833187
109*267*612,5,17/04/17 13:18,3833188
109*267*612,5,17/04/17 13:18,3833189
109*267*612,5,17/04/17 13:18,3833190
024*787*013,1,17/04/17 13:18,3833191
109*267*612,5,17/04/17 13:18,3833192
109*267*612,5,17/04/17 13:19,3833193
024*787*013,1,17/04/17 13:19,3833194
037*099*377,4,17/04/17 13:19,3833195
024*787*013,1,17/04/17 13:19,3833196
109*267*612,5,17/04/17 13:19,3833197
034*330*827,5,17/04/17 13:19,3833198
109*267*612,5,17/04/17 13:19,3833199
034*330*827,5,17/04/17 13:19,3833200
109*267*612,5,17/04/17 13:19,3833201
034*330*827,5,17/04/17 13:19,3833202
109*267*612,5,17/04/17 13:19,3833203
024*787*013,1,17/04/17 13:19,3833204
109*267*612,5,17/04/17 13:19,3833205
024*787*013,1,17/04/17 13:19,3833206
037*099*377,4,17/04/17 13:19,3833207
037*099*377,4,17/04/17 13:19,3833208
024*787*013,1,17/04/17 13:19,3833209
024*787*013,1,17/04/17 13:19,3833210
109*267*612,5,17/04/17 13:20,3833211
034*330*827,5,17/04/17 13:20,3833212
024*787*013,1,17/04/17 13:20,3833213
037*099*377,4,17/04/17 13:20,3833214
024*787*013,1,17/04/17 13:20,3833215
024*787*013,1,17/04/17 13:20,3833216
024*787*013,1,17/04/17 13:20,3833217
037*099*377,4,17/04/17 13:20,3833218
024*787*013,1,17/04/17 13:20,3833219
052*125*568,5,17/04/17 13:20,3833220
052*125*568,5,17/04/17 13:20,3833221
034*330*827,5,17/04/17 13:20,3833222
024*787*013,1,17/04/17 13:21,3833223
024*787*013,1,17/04/17 13:21,3833224
034*330*827,1,17/04/17 13:21,3833225
024*787*013,1,17/04/17 13:21,3833226
024*787*013,1,17/04/17 13:21,3833227
024*787*013,1,17/04/17 13:21,3833228
037*099*377,4,17/04/17 13:21,3833229
024*787*013,1,17/04/17 13:21,3833230
037*099*377,4,17/04/17 13:21,3833231
037*099*377,4,17/04/17 13:21,3833232
052*125*568,5,17/04/17 13:21,3833233
037*099*377,4,17/04/17 13:21,3833234
037*099*377,4,17/04/17 13:21,3833235
037*099*377,4,17/04/17 13:21,3833236
052*125*568,5,17/04/17 13:21,3833237
052*125*568,5,17/04/17 13:21,3833238
052*125*568,5,17/04/17 13:21,3833239
037*099*377,4,17/04/17 13:21,3833240
024*787*013,1,17/04/17 13:22,3833241
024*787*013,1,17/04/17 13:22,3833242
024*787*013,1,17/04/17 13:22,3833243
024*787*013,1,17/04/17 13:22,3833244
024*787*013,1,17/04/17 13:22,3833245
024*787*013,1,17/04/17 13:22,3833246
024*787*013,1,17/04/17 13:22,3833247
024*787*013,1,17/04/17 13:22,3833248
034*330*827,5,17/04/17 13:22,3833249
024*787*013,1,17/04/17 13:23,3833250
037*099*377,4,17/04/17 13:23,3833251
034*330*827,5,17/04/17 13:23,3833252
024*787*013,1,17/04/17 13:23,3833253
037*099*377,4,17/04/17 13:23,3833254
037*099*377,4,17/04/17 13:23,3833255
036*531*284,3,17/04/17 13:23,3833256
024*787*013,1,17/04/17 13:23,3833257
036*531*284,6,17/04/17 13:23,3833258
034*330*827,5,17/04/17 13:23,3833259
024*787*013,1,17/04/17 13:23,3833260
037*099*377,4,17/04/17 13:23,3833261
036*531*284,5,17/04/17 13:23,3833262
024*787*013,1,17/04/17 13:23,3833263
024*787*013,1,17/04/17 13:23,3833264
024*787*013,1,17/04/17 13:24,3833265
024*787*013,1,17/04/17 13:24,3833266
024*787*013,1,17/04/17 13:24,3833267
024*787*013,1,17/04/17 13:24,3833268
024*787*013,1,17/04/17 13:25,3833269
024*787*013,1,17/04/17 13:25,3833270
024*787*013,1,17/04/17 13:25,3833271
024*787*013,1,17/04/17 13:25,3833272
024*787*013,1,17/04/17 13:25,3833273
037*099*377,4,17/04/17 13:25,3833274
052*125*568,5,17/04/17 13:25,3833275
024*787*013,1,17/04/17 13:25,3833276
024*787*013,1,17/04/17 13:26,3833277
037*099*377,4,17/04/17 13:26,3833278
024*787*013,1,17/04/17 13:26,3833279
024*787*013,1,17/04/17 13:26,3833280
052*125*568,5,17/04/17 13:26,3833281
037*099*377,4,17/04/17 13:26,3833282
037*099*377,4,17/04/17 13:26,3833283
037*099*377,4,17/04/17 13:26,3833284
024*787*013,1,17/04/17 13:26,3833285
037*099*377,4,17/04/17 13:26,3833286
024*787*013,1,17/04/17 13:26,3833287
024*787*013,1,17/04/17 13:26,3833288
037*310*599,5,17/04/17 13:27,3833289
024*787*013,1,17/04/17 13:27,3833290
034*537*041,5,17/04/17 13:27,3833291
024*787*013,1,17/04/17 13:27,3833292
024*787*013,1,17/04/17 13:27,3833293
024*787*013,1,17/04/17 13:27,3833294
024*787*013,1,17/04/17 13:27,3833295
037*310*599,6,17/04/17 13:27,3833296
037*310*599,2,17/04/17 13:27,3833297
024*787*013,1,17/04/17 13:27,3833298
037*099*377,4,17/04/17 13:27,3833299
034*537*041,1,17/04/17 13:27,3833300
024*787*013,1,17/04/17 13:27,3833301
037*099*377,4,17/04/17 13:27,3833302
024*787*013,1,17/04/17 13:27,3833303
037*099*377,4,17/04/17 13:27,3833304
037*099*377,4,17/04/17 13:27,3833305
024*787*013,1,17/04/17 13:28,3833306
034*537*041,1,17/04/17 13:28,3833307
024*787*013,1,17/04/17 13:28,3833308
037*099*377,4,17/04/17 13:28,3833309
034*537*041,1,17/04/17 13:28,3833310
024*787*013,1,17/04/17 13:28,3833311
034*537*041,5,17/04/17 13:28,3833312
024*787*013,1,17/04/17 13:28,3833313
034*537*041,5,17/04/17 13:28,3833314
024*787*013,1,17/04/17 13:28,3833315
024*787*013,1,17/04/17 13:28,3833316
034*537*041,1,17/04/17 13:29,3833317
024*787*013,1,17/04/17 13:29,3833318
024*787*013,1,17/04/17 13:29,3833319
024*787*013,1,17/04/17 13:29,3833320
109*267*612,5,17/04/17 13:29,3833321
024*787*013,1,17/04/17 13:29,3833322
037*310*599,2,17/04/17 13:29,3833323
034*537*041,2,17/04/17 13:29,3833324
037*310*599,2,17/04/17 13:29,3833325
024*787*013,1,17/04/17 13:29,3833326
034*537*041,6,17/04/17 13:29,3833327
024*787*013,1,17/04/17 13:29,3833328
109*267*612,5,17/04/17 13:29,3833329
109*267*612,5,17/04/17 13:29,3833330
034*537*041,1,17/04/17 13:29,3833331
037*099*377,4,17/04/17 13:29,3833332
024*787*013,1,17/04/17 13:29,3833333
109*267*612,5,17/04/17 13:29,3833334
037*099*377,4,17/04/17 13:29,3833335
037*310*599,2,17/04/17 13:29,3833336
024*787*013,1,17/04/17 13:30,3833337
037*310*599,2,17/04/17 13:30,3833338
024*787*013,1,17/04/17 13:30,3833339
024*787*013,1,17/04/17 13:30,3833340
024*787*013,1,17/04/17 13:30,3833341
037*099*377,4,17/04/17 13:30,3833342
052*125*568,5,17/04/17 13:30,3833343
052*125*568,5,17/04/17 13:30,3833344
052*125*568,5,17/04/17 13:30,3833345
037*099*377,4,17/04/17 13:30,3833346
037*099*377,4,17/04/17 13:30,3833347
024*787*013,6,17/04/17 13:31,3833348
037*310*599,2,17/04/17 13:31,3833349
052*125*568,5,17/04/17 13:31,3833350
024*787*013,3,17/04/17 13:31,3833351
037*310*599,2,17/04/17 13:31,3833352
052*125*568,5,17/04/17 13:31,3833353
037*310*599,2,17/04/17 13:31,3833354
024*787*013,3,17/04/17 13:31,3833355
037*310*599,2,17/04/17 13:31,3833356
037*310*599,2,17/04/17 13:31,3833357
024*787*013,6,17/04/17 13:31,3833358
037*310*599,2,17/04/17 13:31,3833359
037*310*599,2,17/04/17 13:31,3833360
037*310*599,2,17/04/17 13:31,3833361
037*310*599,2,17/04/17 13:31,3833362
034*330*827,5,17/04/17 13:31,3833363
024*787*013,5,17/04/17 13:31,3833364
037*099*377,4,17/04/17 13:31,3833365
